word,translation,phonetic,sentence,type_word
valley,"n.山谷, 溪谷","{""uk"": ""ˈvæli"", ""us"": ""ˈvæli""}","[{""cn_sentence"":""大雨过后，山谷被洪水淹没了。"",""origin_sentence"":""The valley was flooded after the heavy rain.""},{""cn_sentence"":""我们从山顶俯瞰山谷。"",""origin_sentence"":""We looked down at the valley from the mountain top.""},{""cn_sentence"":""这条河流经一个狭长的山谷。"",""origin_sentence"":""The river flows through a long, narrow valley.""}]"
between,prep.在...之间;adv.在中间,"{""uk"": ""bɪˈtwiːn"", ""us"": ""bɪˈtwiːn""}","[{""cn_sentence"":""两栋房子之间有一道栅栏。"",""origin_sentence"":""There is a fence between the two houses.""},{""cn_sentence"":""我会在上午9点到10点之间到达。"",""origin_sentence"":""I'll be there between 9 and 10 a.m.""},{""cn_sentence"":""这两种颜色有什么区别？"",""origin_sentence"":""What's the difference between these two colors?""}]"
hill,"n.小山, 丘陵, 斜坡","{""uk"": ""hɪl"", ""us"": ""hɪl""}","[{""cn_sentence"":""他们把球从山坡上滚了下去。"",""origin_sentence"":""They rolled the ball down the hill.""},{""cn_sentence"":""房子坐落在一座可以俯瞰小镇的小山上。"",""origin_sentence"":""The house is on a small hill overlooking the town.""},{""cn_sentence"":""我们爬到山顶看日落。"",""origin_sentence"":""We climbed to the top of the hill to watch the sunset.""}]"
another,adj.另一个的;pron.另一个,"{""uk"": ""əˈnʌðə(r)"", ""us"": ""əˈnʌðər""}","[{""cn_sentence"":""你想再来杯茶吗？"",""origin_sentence"":""Would you like another cup of tea?""},{""cn_sentence"":""他打算再买一辆车。"",""origin_sentence"":""He's going to buy another car.""},{""cn_sentence"":""一个人走了，接着又走了一个人。"",""origin_sentence"":""One person left, then another.""}]"
wife,"n.妻子, 夫人","{""uk"": ""waɪf"", ""us"": ""waɪf""}","[{""cn_sentence"":""他把我介绍给了他的妻子。"",""origin_sentence"":""He introduced me to his wife.""},{""cn_sentence"":""我和我妻子要去度假。"",""origin_sentence"":""My wife and I are going on vacation.""},{""cn_sentence"":""她是一位充满爱心的妻子和母亲。"",""origin_sentence"":""She is a loving wife and mother.""}]"
along,prep.沿着;adv.向前,"{""uk"": ""əˈlɒŋ"", ""us"": ""əˈlɔːŋ""}","[{""cn_sentence"":""我们沿着沙滩散步。"",""origin_sentence"":""We walked along the beach.""},{""cn_sentence"":""公交车就沿着这条街停靠。"",""origin_sentence"":""The bus stops right along this street.""},{""cn_sentence"":""他和我们一起去了电影院。"",""origin_sentence"":""He came along with us to the cinema.""}]"
bank,"n.银行, 岸;vt.&vi.储蓄, 堆积","{""uk"": ""bæŋk"", ""us"": ""bæŋk""}","[{""cn_sentence"":""我需要去银行存些钱。"",""origin_sentence"":""I need to go to the bank to deposit some money.""},{""cn_sentence"":""我们在河岸上野餐。"",""origin_sentence"":""We had a picnic on the river bank.""},{""cn_sentence"":""她在每个月底都会把工资存入银行。"",""origin_sentence"":""She banks her salary at the end of each month.""}]"
water,"n.水;vt.&vi.浇水, 加水","{""uk"": ""ˈwɔːtə(r)"", ""us"": ""ˈwɔːtər""}","[{""cn_sentence"":""你想喝杯水吗？"",""origin_sentence"":""Would you like a glass of water?""},{""cn_sentence"":""别忘了给植物浇水。"",""origin_sentence"":""Don't forget to water the plants.""},{""cn_sentence"":""孩子们正在水里玩耍。"",""origin_sentence"":""The children are playing in the water.""}]"
swim,vi.&vt.游泳;n.游泳,"{""uk"": ""swɪm"", ""us"": ""swɪm""}","[{""cn_sentence"":""你会游泳吗？"",""origin_sentence"":""Can you swim?""},{""cn_sentence"":""他们每天早上去游泳。"",""origin_sentence"":""They go for a swim every morning.""},{""cn_sentence"":""他游过了湖。"",""origin_sentence"":""He swam across the lake.""}]"
building,n.建筑物;v.建造,"{""uk"": ""ˈbɪldɪŋ"", ""us"": ""ˈbɪldɪŋ""}","[{""cn_sentence"":""那是城里最高的建筑。"",""origin_sentence"":""That is the tallest building in the city.""},{""cn_sentence"":""他们正在建一所新学校。"",""origin_sentence"":""They are building a new school.""},{""cn_sentence"":""大火完全摧毁了这座历史建筑。"",""origin_sentence"":""The fire completely destroyed the historic building.""}]"
park,n.公园；停车场;vt.停放(汽车等),"{""uk"": ""pɑːk"", ""us"": ""pɑːrk""}","[{""cn_sentence"":""我们去公园散散步吧。"",""origin_sentence"":""Let's go for a walk in the park.""},{""cn_sentence"":""你不能在这里停车。"",""origin_sentence"":""You can't park your car here.""},{""cn_sentence"":""孩子们在公园里玩耍。"",""origin_sentence"":""The children are playing in the park.""}]"
into,prep.到...里；进入；变成,"{""uk"": ""ˈɪntə"", ""us"": ""ˈɪntu""}","[{""cn_sentence"":""他跳进了河里。"",""origin_sentence"":""He jumped into the river.""},{""cn_sentence"":""她把蛋糕分成了四块。"",""origin_sentence"":""She divided the cake into four pieces.""},{""cn_sentence"":""毛毛虫变成了蝴蝶。"",""origin_sentence"":""The caterpillar turned into a butterfly.""}]"
beside,prep.在...旁边；与...相比,"{""uk"": ""bɪˈsaɪd"", ""us"": ""bɪˈsaɪd""}","[{""cn_sentence"":""他坐在她旁边。"",""origin_sentence"":""He sat beside her.""},{""cn_sentence"":""学校在教堂旁边。"",""origin_sentence"":""The school is beside the church.""},{""cn_sentence"":""和你的画相比，我的画显得很暗淡。"",""origin_sentence"":""My painting looks dull beside yours.""}]"
off,adv.离开；...掉;prep.从...离开;adj.关闭的；休息的,"{""uk"": ""ɒf"", ""us"": ""ɔːf""}","[{""cn_sentence"":""他脱掉了外套。"",""origin_sentence"":""He took off his coat.""},{""cn_sentence"":""灯关了。"",""origin_sentence"":""The light is off.""},{""cn_sentence"":""我去商店了。"",""origin_sentence"":""I'm off to the store.""}]"
work,n.工作；职业；作品;vi.工作；运转；起作用,"{""uk"": ""wɜːk"", ""us"": ""wɜːrk""}","[{""cn_sentence"":""我有很多工作要做。"",""origin_sentence"":""I have a lot of work to do.""},{""cn_sentence"":""他在一家银行工作。"",""origin_sentence"":""He works in a bank.""},{""cn_sentence"":""这台机器不运转了。"",""origin_sentence"":""This machine doesn't work.""}]"
hard,adv.努力地；猛烈地;adj.坚硬的；困难的；努力的,"{""uk"": ""hɑːd"", ""us"": ""hɑːrd""}","[{""cn_sentence"":""这张桌子是硬木做的。"",""origin_sentence"":""This table is made of hard wood.""},{""cn_sentence"":""她工作非常努力。"",""origin_sentence"":""She works very hard.""},{""cn_sentence"":""学习一门新语言很困难。"",""origin_sentence"":""It's hard to learn a new language.""}]"
bookcase,n.书柜；书架,"{""uk"": ""ˈbʊkkeɪs"", ""us"": ""ˈbʊkkeɪs""}","[{""cn_sentence"":""他把书放回书架上。"",""origin_sentence"":""He put the book back on the bookcase.""},{""cn_sentence"":""我们的书房需要一个新书柜。"",""origin_sentence"":""We need a new bookcase for the study.""},{""cn_sentence"":""这个书架上摆满了旧书。"",""origin_sentence"":""The bookcase is full of old books.""}]"
hammer,n.锤子；榔头;vt.锤击；敲打,"{""uk"": ""ˈhæmə(r)"", ""us"": ""ˈhæmər""}","[{""cn_sentence"":""他用锤子敲钉子。"",""origin_sentence"":""He hit the nail with a hammer.""},{""cn_sentence"":""木匠用锤子搭建框架。"",""origin_sentence"":""The carpenter used a hammer to build the frame.""},{""cn_sentence"":""他把柱子敲进地里。"",""origin_sentence"":""He hammered the post into the ground.""}]"
paint,n.油漆；颜料;vt.绘画；涂漆于...;vi.绘画,"{""uk"": ""peɪnt"", ""us"": ""peɪnt""}","[{""cn_sentence"":""她用蓝色的颜料画天空。"",""origin_sentence"":""She used blue paint for the sky.""},{""cn_sentence"":""我需要粉刷这面墙。"",""origin_sentence"":""I need to paint the wall.""},{""cn_sentence"":""他喜欢在业余时间画画。"",""origin_sentence"":""He likes to paint in his free time.""}]"
pink,adj.粉红色的; n.粉红色,"{""uk"": ""pɪŋk"", ""us"": ""pɪŋk""}","[{""cn_sentence"":""她穿着一件漂亮的粉色连衣裙。"",""origin_sentence"":""She wore a beautiful pink dress.""},{""cn_sentence"":""房间被漆成柔和的粉色。"",""origin_sentence"":""The room was painted a soft shade of pink.""},{""cn_sentence"":""粉色通常与女性气质联系在一起。"",""origin_sentence"":""Pink is often associated with femininity.""}]"
favourite,adj.最喜欢的; n.最喜欢的人或物,"{""uk"": ""ˈfeɪvərɪt"", ""us"": ""ˈfeɪvərɪt""}","[{""cn_sentence"":""你最喜欢什么颜色？"",""origin_sentence"":""What's your favourite colour?""},{""cn_sentence"":""这是我一直以来最喜欢的书。"",""origin_sentence"":""This is my favourite book of all time.""},{""cn_sentence"":""他是老师最喜欢的学生。"",""origin_sentence"":""He was the teacher's favourite student.""}]"
homework,n.家庭作业,"{""uk"": ""ˈhəʊmwɜːk"", ""us"": ""ˈhoʊmwɜːrk""}","[{""cn_sentence"":""我今晚有很多家庭作业要做。"",""origin_sentence"":""I have a lot of homework to do tonight.""},{""cn_sentence"":""老师给我们布置了一些数学作业。"",""origin_sentence"":""The teacher assigned us some math homework.""},{""cn_sentence"":""你做完作业了吗？"",""origin_sentence"":""Did you finish your homework?""}]"
listen,vi.听; 倾听,"{""uk"": ""ˈlɪsən"", ""us"": ""ˈlɪsən""}","[{""cn_sentence"":""请仔细听我说。"",""origin_sentence"":""Please listen to me carefully.""},{""cn_sentence"":""我喜欢在业余时间听音乐。"",""origin_sentence"":""I like to listen to music in my free time.""},{""cn_sentence"":""我打电话时，他正在听广播。"",""origin_sentence"":""He was listening to the radio when I called.""}]"
dish,n.盘; 碟; 一道菜,"{""uk"": ""dɪʃ"", ""us"": ""dɪʃ""}","[{""cn_sentence"":""可以请你洗一下盘子吗？"",""origin_sentence"":""Could you please wash the dishes?""},{""cn_sentence"":""这家餐厅的特色菜是烤三文鱼。"",""origin_sentence"":""The restaurant's special dish is grilled salmon.""},{""cn_sentence"":""她用一个大的陶瓷盘子盛意大利面。"",""origin_sentence"":""She served the pasta in a large ceramic dish.""}]"
front,n.前面; 正面; 前线; adj.前面的,"{""uk"": ""frʌnt"", ""us"": ""frʌnt""}","[{""cn_sentence"":""汽车撞到了大楼的前面。"",""origin_sentence"":""The car crashed into the front of the building.""},{""cn_sentence"":""请把你的名字写在书的封面上。"",""origin_sentence"":""Please write your name on the front cover of the book.""},{""cn_sentence"":""他在前线战斗。"",""origin_sentence"":""He is fighting on the front.""}]"
in front of,prep.在...前面,"{""uk"": ""ɪn frʌnt ɒv"", ""us"": ""ɪn frʌnt əv""}","[{""cn_sentence"":""汽车停在房子前面。"",""origin_sentence"":""The car is parked in front of the house.""},{""cn_sentence"":""学校前面有一个花园。"",""origin_sentence"":""There is a garden in front of the school.""},{""cn_sentence"":""他站在全班同学面前发表演讲。"",""origin_sentence"":""He stood in front of the class to give his speech.""}]"
careful,adj.小心的; 仔细的,"{""uk"": ""ˈkeəfl"", ""us"": ""ˈkerfl""}","[{""cn_sentence"":""过马路时要小心。"",""origin_sentence"":""Be careful when you cross the street.""},{""cn_sentence"":""她是一个很小心的司机。"",""origin_sentence"":""She is a very careful driver.""},{""cn_sentence"":""经过仔细考虑，我们决定接受这个提议。"",""origin_sentence"":""After careful consideration, we decided to accept the offer.""}]"
vase,n.花瓶,"{""uk"": ""vɑːz"", ""us"": ""veɪs""}","[{""cn_sentence"":""她把鲜花放进了一个水晶花瓶里。"",""origin_sentence"":""She put the fresh flowers in a crystal vase.""},{""cn_sentence"":""桌上的那个花瓶是个古董。"",""origin_sentence"":""The vase on the table is an antique.""},{""cn_sentence"":""小心别打翻了花瓶。"",""origin_sentence"":""Be careful not to knock over the vase.""}]"
drop,v.落下; 降低; 放弃; n.滴; 落下; 下降,"{""uk"": ""drɒp"", ""us"": ""drɑːp""}","[{""cn_sentence"":""小心别掉了你的手机。"",""origin_sentence"":""Be careful not to drop your phone.""},{""cn_sentence"":""一滴雨落在我的鼻子上。"",""origin_sentence"":""A single drop of rain fell on my nose.""},{""cn_sentence"":""预计今晚气温会下降。"",""origin_sentence"":""The temperature is expected to drop tonight.""}]"
flower,n.花；开花植物；精华；v.开花；成熟,"{""uk"": ""ˈflaʊə(r)"", ""us"": ""ˈflaʊər""}","[{""cn_sentence"":""花园里开满了美丽的花朵。"",""origin_sentence"":""The garden is full of beautiful flowers.""},{""cn_sentence"":""这种植物在春天开花。"",""origin_sentence"":""This plant flowers in the spring.""},{""cn_sentence"":""她生日时收到了一束鲜花。"",""origin_sentence"":""She received a bouquet of flowers for her birthday.""}]"
show,vt.显示；证明；展出；vi.显示；演出；n.展览；演出；节目,"{""uk"": ""ʃəʊ"", ""us"": ""ʃoʊ""}","[{""cn_sentence"":""你能给我看去车站的路吗？"",""origin_sentence"":""Can you show me the way to the station?""},{""cn_sentence"":""他们正在看一个电视节目。"",""origin_sentence"":""They are watching a TV show.""},{""cn_sentence"":""他的画作正在博物馆展出。"",""origin_sentence"":""His paintings are on show at the museum.""}]"
send,vt.发送；寄；派遣；vi.派人；寄信,"{""uk"": ""send"", ""us"": ""send""}","[{""cn_sentence"":""我明天会给你发一封电子邮件。"",""origin_sentence"":""I will send you an email tomorrow.""},{""cn_sentence"":""他被派往国外出差。"",""origin_sentence"":""He was sent abroad on business.""},{""cn_sentence"":""请帮我寄这封信。"",""origin_sentence"":""Please help me send this letter.""}]"
take,vt.拿；取；服用；花费；乘坐；vi.拿；获得,"{""uk"": ""teɪk"", ""us"": ""teɪk""}","[{""cn_sentence"":""别忘了带你的雨伞。"",""origin_sentence"":""Don't forget to take your umbrella.""},{""cn_sentence"":""每天服用此药两次。"",""origin_sentence"":""Take this medicine twice a day.""},{""cn_sentence"":""乘出租车去机场大约需要30分钟。"",""origin_sentence"":""It takes about 30 minutes to get to the airport by taxi.""}]"
cheese,n.干酪；奶酪；vt.停止,"{""uk"": ""tʃiːz"", ""us"": ""tʃiːz""}","[{""cn_sentence"":""三明治里夹着奶酪和火腿。"",""origin_sentence"":""The sandwich has cheese and ham in it.""},{""cn_sentence"":""你想要一些葡萄酒和奶酪吗？"",""origin_sentence"":""Would you like some wine and cheese?""},{""cn_sentence"":""这个地区以其奶酪而闻名。"",""origin_sentence"":""This region is famous for its cheese.""}]"
bread,n.面包；生计；vt.在…上撒面包屑,"{""uk"": ""bred"", ""us"": ""bred""}","[{""cn_sentence"":""我们每天早上都吃烤面包片。"",""origin_sentence"":""We have toast for breakfast every morning.""},{""cn_sentence"":""他去面包店买了一些新鲜面包。"",""origin_sentence"":""He went to the bakery to buy some fresh bread.""},{""cn_sentence"":""面包是许多人的主食。"",""origin_sentence"":""Bread is a staple food for many people.""}]"
soap,n.肥皂；vt.用肥皂洗；谄媚,"{""uk"": ""səʊp"", ""us"": ""soʊp""}","[{""cn_sentence"":""请用肥皂洗手。"",""origin_sentence"":""Please wash your hands with soap.""},{""cn_sentence"":""我需要买一块新肥皂。"",""origin_sentence"":""I need to buy a new bar of soap.""},{""cn_sentence"":""她喜欢看肥皂剧。"",""origin_sentence"":""She likes to watch soap operas.""}]"
